,Video Number,Title,Date Published,Views,Likes,Auther,Comment
118,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Downhill,"My first thought for that front trunk is TOOLS TOOLS. Saves precious space in the truck bed, keeps them out of the elements and locked away from thieves. And you can charge tool batteries etc... in there. Contractors will love that!"
119,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Jon Clegg,"Cool video! I’m super excited about this truck, even though I couldn’t get one for three years.

But, I have to talk about the lighting in this video. What was the idea of having such high contrast middle of the day harsh lighting? Was that intentional or were you just limited by the circumstances?"
120,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Dubsido,imagine adjusting all of your phone contacts to ring differently and then still get no calls just like before
121,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Dezon,Imagine engineering all that design and LED stuff just to put back cover on it.
122,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Bolia Fops,"It's pretty interesting how companies are slowly bringing back the concept of ""fun/cool"" cellphones design. Like the flip phones back on the 00s-10s."
123,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Divina Mohanakrishnan,"Yooo, this is amazing! The deaf community can finally experience the custom sound ringtones for contacts/apps/etc, but with light! I really  hope the OS on it is great too because this really more inclusive to the differently-abled."
124,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Nayvaious,"To be fair they could create their own cases, that have a transparent back where the light is. Maybe also, so the light can be in the color of the case."
125,7,Ford F150 Lightning is the iPhone of Pickup Trucks!,2022-06-24,2191532,102510,Bobby Skarpa,"If I hadn’t just invested in the apple eco system, I’d totally buy it. I think it looks more futuristic than most phones."
126,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,,"I just wanna remind people that Nothing is a startup company. We're witnessing their first steps into a huge market with extreme competition. What they mean by ""taking on apple"" and such are their future vision so give them a few tries and a little time and then everything will be clear how Nothing will turn out.. keep your expectations at a fair level so you won't be disappointed, nor cricticism will burn em to the ground when they actually deliver :)"
127,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Nathan Simpson,"Non-screen indicators is something I miss from old phones. This makes me want to switch to Android... maybe. It looks/feels like what people in the 1980s imagined future phones would look like.  I feel like people will want to program the lights to do something more than just flash... like respond to music, indicate a direction to go, etc. Sometimes we can't have our full attention on a phone so having a simple elegant indicator that is easy to interpret just by glancing rather than reading carefully declutters a lot of our visual space."
128,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Max Olsén,"The reason I loved the Oneplus One was that it delivered such great hardware for a very low price. They did this for marketing, making little to no profit on their first phone made people buy it because of the great value and love it for that reason, and they went in with the same mentality on newer phones even if they didnt follow the same strategy. So for me, that is the key thing that will flip me into buying this phone or not. Do i get a great phone for a great value, or not. Price will be the deciding faction for Nothing phone (1)"
129,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,shantanu bopardikar,"Well after using a smartphone for the last 3 years, what I think is that all the cool features that any company brings to the table, or any modifications/customizations they do, don't grab the same attention after a certain period of time. We always tend to fall back to the basic usage of the phone ( although the term basic can vary from person to person ) the point here is, all we want is a phone with good hardware and software quality but in cheaper cost, only if OEM's try to reduce the profit per phone ratio and actually build phones for users maybe it can help both the customer as well as the company. "
130,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Domonic Ramos,"The hardware piece does look quite nice, now I'll need to see the software in action."
131,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,JVM,"Playing the Ringtones in sequence in this video made me think it'd be nice to sync up New Orders Blue Monday as a ringtone and the lights beat out to it, also the sounds that were there gave me cause to think Kraftwerk's Pocket Calculator would also make a good ringtone and led display combination."
132,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Condor,"Shout out to all of the One Plus owners that felt that ending.

I'm certainly interested in this new phone because it is different. Now I just need to know that it is an overall good phone when the reviews start coming out."
133,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Daddy Raksa,"This could be a hit phone now all they need is to hit the ""sweet spot"" meaning the phone has to have good enough hardware to compete in the current market, working software and the most important is reasonable pricing. If it's going to be way more expensive and less capable than the current generation high end phones the design and uniqueness will not suffice sadly. "
134,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,StripofPaper,"I hope they keep in mind if they want to make big bucks, they provide functional cases that work with the gylph LEDs.

Because the masses will want to slap a case on it. Otherwise they're only marketing to influencers, so it might end up being prohibitively expensive for the common user"
135,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Daryn van Zitters,"I know it wouldn't be as cool, but surely just having an always on display that can light up with the same kinds of patterns would be equally as good, maybe even better because it'll be more customisable?"
136,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,The Ancients Ancients,I'm an investor and they have made special back cover  for it ! You will see the phone once it's available. The phone was created with that in mind and ex Dyson Head of designs made sure it looks great
137,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Apineappleguy,"My first impressions were that it has the general shape and back look of an iPhone, but the front display and selfie camera of a oneplus or something. Interesting design, and I like how it ties into that transparent aesthetic."
138,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Tacitus Kilgore,I wanna see what the case solutions will be. I love the LED effects but I'll never go caseless. Also I'll probably wait a few iterations before I jump the shark. Not a big fan of iPhone designs so hopefully their later ones move away from that shape as they establish themselves
139,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Aero Cookie,"Okay, now this phone? I love. It looks cool, it is actually using a lot of small cool things that I would like to have
I'm not even saying about squared edges that is my favourite thing in general, it is like the thing to sell me the phone instantly. Alongside that interesting industrial design at the back"
140,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Dustin Blanton,"Don’t know how nobody has mentioned the PSP being ahead of its time. It came out in 2005 with a built in browser, camera and had really good games. That thing is legendary."
141,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Eto Hige Gamer Culture,"You should def do more ""off the beaten path/unusual/cool Tech devices"" like this videos. It's fun to see what could have been and might still be influencing behind the doors current tech trends"
142,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,M. Henry,Microsoft Kinect 2.0 was a great piece of tech that brought voice control and more to my home 5 years before Google Assistant. Also had a camera that would pan and zoom and follow on Skype calls. I loved it.
143,8,The Nothing Phone LOOKS Different,2022-06-21,7944567,307137,Marcus Rayne,"I miss Google Glass. I had one and thought it was super cool despite the nerdy appearance. I know there were a lot of complaints about how it wasn't able to overlay over your entire field of vision like a video game HUD, but I think it was smart to not design it like that. Having it just be a little rectangle in the corner of your vision made it very clear where your attention was since you'd see the user staring at the Glass display instead of straight ahead."
